stock,date,ER,run_length_mean,VR
WIPRO,2023-11-23,0.0394,6.59,0.9224
WIPRO,2023-11-24,0.0449,6.96,0.9445
WIPRO,2023-11-28,0.0409,6.93,0.9321
WIPRO,2023-11-29,0.0582,6.65,1.0105
WIPRO,2023-11-30,0.0672,6.96,1.0146
WIPRO,2023-12-01,0.0576,7.02,1.0327
WIPRO,2023-12-04,0.0551,6.89,1.0306
WIPRO,2023-12-05,0.0435,6.92,1.0428
WIPRO,2023-12-06,0.0777,7.27,1.0672
WIPRO,2023-12-07,0.0723,7.03,1.0099
WIPRO,2023-12-08,0.0839,6.94,1.0104
WIPRO,2023-12-11,0.08,6.76,0.9649
WIPRO,2023-12-12,0.078,6.79,0.9513
WIPRO,2023-12-13,0.063,7.23,0.9371
WIPRO,2023-12-14,0.0792,7.34,0.9487
WIPRO,2023-12-15,0.0797,7.23,0.9603
WIPRO,2023-12-18,0.0762,7.56,0.9179
WIPRO,2023-12-19,0.0569,7.26,0.9403
WIPRO,2023-12-20,0.0408,7.56,0.9068
WIPRO,2023-12-21,0.0443,7.37,0.8717
WIPRO,2023-12-22,0.0776,7.79,1.0029
WIPRO,2023-12-26,0.0872,7.56,1.0239
WIPRO,2023-12-27,0.0793,7.71,0.9894
WIPRO,2023-12-28,0.0738,7.8,0.9797
WIPRO,2023-12-29,0.0689,7.68,0.9756
WIPRO,2024-01-01,0.073,7.64,0.9683
WIPRO,2024-01-02,0.0671,8.01,0.9656
WIPRO,2024-01-03,0.0521,8.14,0.9827
WIPRO,2024-01-04,0.0373,7.8,0.9926
WIPRO,2024-01-05,0.0367,7.83,1.0279
WIPRO,2024-01-08,0.0324,7.79,1.0118
WIPRO,2024-01-09,0.0304,8.17,1.0099
WIPRO,2024-01-10,0.0344,8.08,0.9964
WIPRO,2024-01-11,0.0214,7.59,0.9731
WIPRO,2024-01-12,0.0311,7.47,1.0403
WIPRO,2024-01-15,0.0478,7.41,1.048
WIPRO,2024-01-16,0.0378,7.59,1.0564
WIPRO,2024-01-17,0.0343,7.59,1.0551
WIPRO,2024-01-18,0.0472,7.48,1.068
WIPRO,2024-01-19,0.0456,7.52,1.0625
WIPRO,2024-01-20,0.021,7.26,1.0084
WIPRO,2024-01-23,0.0016,7.48,1.0052
WIPRO,2024-01-24,0.0045,7.71,1.0133
WIPRO,2024-01-25,0.0025,7.67,1.0095
WIPRO,2024-01-29,0.0031,7.52,1.0066
WIPRO,2024-01-30,0.003,7.8,1.0028
WIPRO,2024-01-31,0.0148,7.6,0.9927
WIPRO,2024-02-01,0.0144,7.41,0.9911
WIPRO,2024-02-02,0.0264,7.88,0.9788
WIPRO,2024-02-05,0.0243,7.89,0.9781
WIPRO,2024-02-06,0.0394,7.85,0.993
WIPRO,2024-02-07,0.0396,7.5,0.9962
WIPRO,2024-02-08,0.032,7.6,0.9911
WIPRO,2024-02-09,0.0293,7.97,0.9609
WIPRO,2024-02-12,0.0101,8.1,0.8473
WIPRO,2024-02-13,0.0226,8.46,0.8397
WIPRO,2024-02-15,0.0349,8.32,0.8386
WIPRO,2024-02-16,0.0598,8.86,0.8005
WIPRO,2024-02-19,0.0433,8.86,0.839
WIPRO,2024-02-20,0.0429,8.92,0.8017
WIPRO,2024-02-21,0.0359,9.3,0.8429
WIPRO,2024-02-22,0.0555,8.7,0.8197
WIPRO,2024-02-23,0.0563,8.23,0.8195
WIPRO,2024-02-26,0.0536,8.65,0.8221
WIPRO,2024-02-27,0.0478,8.81,0.8388
WIPRO,2024-02-28,0.0418,8.32,0.8406
WIPRO,2024-02-29,0.043,8.55,0.8409
WIPRO,2024-03-01,0.0375,8.6,0.8562
WIPRO,2024-03-02,0.0404,8.34,0.8532
WIPRO,2024-03-04,0.0337,8.69,0.7946
WIPRO,2024-03-05,0.0156,8.91,0.8141
WIPRO,2024-03-06,0.0159,9.56,0.8332
WIPRO,2024-03-07,0.0252,9.32,0.8518
WIPRO,2024-03-11,0.0132,9.03,0.8209
WIPRO,2024-03-12,0.0103,8.76,0.8076
WIPRO,2024-03-13,0.0185,8.26,0.8018
WIPRO,2024-03-14,0.0064,8.16,0.8151
WIPRO,2024-03-15,0.0219,8.07,0.7727
WIPRO,2024-03-18,0.025,7.65,0.7759
WIPRO,2024-03-19,0.0415,7.94,0.7982
WIPRO,2024-03-20,0.0315,7.77,0.7976
WIPRO,2024-03-21,0.0365,7.73,0.8193
WIPRO,2024-03-22,0.0468,7.69,0.869
WIPRO,2024-03-26,0.059,7.45,0.8753
WIPRO,2024-03-27,0.0603,7.26,0.8708
WIPRO,2024-03-28,0.0407,7.41,0.8683
WIPRO,2024-04-01,0.0431,7.41,0.8589
WIPRO,2024-04-02,0.0486,7.34,0.8634
WIPRO,2024-04-03,0.0418,7.28,0.872
WIPRO,2024-04-04,0.0323,7.21,0.875
WIPRO,2024-04-05,0.0271,6.97,0.8608
WIPRO,2024-04-08,0.0395,6.91,0.856
WIPRO,2024-04-09,0.0462,7.04,0.8643
WIPRO,2024-04-10,0.05,7.21,0.8781
WIPRO,2024-04-12,0.0522,7.35,0.8757
WIPRO,2024-04-15,0.0527,7.53,0.8863
WIPRO,2024-04-16,0.0842,7.81,0.8914
WIPRO,2024-04-18,0.0902,7.46,0.887
WIPRO,2024-04-19,0.067,7.85,0.8667
WIPRO,2024-04-22,0.0495,7.93,0.9071
WIPRO,2024-04-23,0.0547,8.15,0.8892
WIPRO,2024-04-24,0.0322,8.33,0.828
WIPRO,2024-04-25,0.0416,8.19,0.8221
WIPRO,2024-04-26,0.0178,8.66,0.8735
WIPRO,2024-04-29,0.0193,8.57,0.8787
WIPRO,2024-04-30,0.0318,8.43,0.8693
WIPRO,2024-05-02,0.0323,8.62,0.896
WIPRO,2024-05-03,0.0307,8.57,0.9126
WIPRO,2024-05-06,0.036,8.33,0.8869
WIPRO,2024-05-07,0.0269,8.52,0.9411
WIPRO,2024-05-08,0.0271,8.37,0.9261
WIPRO,2024-05-09,0.0361,8.24,0.9232
WIPRO,2024-05-10,0.0355,8.1,0.9291
WIPRO,2024-05-13,0.0319,8.24,0.953
WIPRO,2024-05-14,0.0086,8.19,0.9883
WIPRO,2024-05-15,0.003,7.89,1.004
WIPRO,2024-05-16,0.0197,7.61,0.9918
WIPRO,2024-05-17,0.0338,7.57,1.0413
WIPRO,2024-05-18,0.011,7.57,1.0342
WIPRO,2024-05-21,0.0077,7.15,1.0484
WIPRO,2024-05-22,0.003,6.91,1.0342
WIPRO,2024-05-23,0.0091,6.94,1.0445
WIPRO,2024-05-27,0.0148,6.98,1.0214
WIPRO,2024-05-28,0.0177,6.74,1.0452
WIPRO,2024-05-29,0.0215,7.07,1.0296
WIPRO,2024-05-30,0.0334,7.29,1.0396
WIPRO,2024-05-31,0.0318,7.04,1.0188
WIPRO,2024-06-03,0.0215,7.32,1.0047
WIPRO,2024-06-04,0.0307,7.39,1.1007
WIPRO,2024-06-05,0.016,7.03,1.1091
WIPRO,2024-06-06,0.0029,7.25,1.1178
WIPRO,2024-06-07,0.0398,7.36,1.0948
WIPRO,2024-06-10,0.0346,7.36,1.0962
WIPRO,2024-06-11,0.029,6.97,1.0925
WIPRO,2024-06-12,0.0261,6.8,1.0542
WIPRO,2024-06-13,0.0223,7.0,1.0595
WIPRO,2024-06-14,0.0195,7.17,1.0637
WIPRO,2024-06-18,0.0397,7.43,1.093
WIPRO,2024-06-19,0.0403,7.41,1.0788
WIPRO,2024-06-20,0.0362,7.63,1.078
WIPRO,2024-06-21,0.0341,7.92,1.0857
WIPRO,2024-06-24,0.0372,7.84,1.0701
WIPRO,2024-06-25,0.0497,7.72,1.0673
WIPRO,2024-06-26,0.0485,7.37,1.0583
WIPRO,2024-06-27,0.0721,7.34,1.0819
WIPRO,2024-06-28,0.0849,7.0,1.0624
WIPRO,2024-07-01,0.0917,7.41,1.0628
WIPRO,2024-07-02,0.1044,7.3,1.0034
WIPRO,2024-07-03,0.109,7.37,0.9756
WIPRO,2024-07-04,0.0854,7.49,0.9586
WIPRO,2024-07-05,0.0641,7.49,0.9344
WIPRO,2024-07-08,0.0712,6.96,0.9143
WIPRO,2024-07-09,0.0751,7.03,0.91
WIPRO,2024-07-10,0.0575,7.07,0.9384
WIPRO,2024-07-11,0.0611,7.1,0.9145
WIPRO,2024-07-12,0.0845,7.31,0.9633
WIPRO,2024-07-15,0.0799,7.03,0.8509
WIPRO,2024-07-16,0.0692,6.57,0.8688
WIPRO,2024-07-18,0.0829,6.35,0.8682
WIPRO,2024-07-19,0.0603,6.46,0.8485
WIPRO,2024-07-22,0.0121,6.46,1.0295
WIPRO,2024-07-23,0.0099,6.66,1.0385
WIPRO,2024-07-24,0.0017,6.81,1.0341
WIPRO,2024-07-25,0.0145,7.1,1.0327
WIPRO,2024-07-26,0.0112,7.24,1.0226
WIPRO,2024-07-29,0.0095,7.42,1.0203
WIPRO,2024-07-30,0.0118,7.03,1.0248
WIPRO,2024-07-31,0.0169,6.87,1.0498
WIPRO,2024-08-01,0.0231,7.1,1.0479
WIPRO,2024-08-02,0.0326,7.35,1.0548
WIPRO,2024-08-05,0.0515,7.46,1.0625
WIPRO,2024-08-06,0.0495,7.93,1.0572
WIPRO,2024-08-07,0.0399,7.89,1.0494
WIPRO,2024-08-08,0.047,8.19,1.037
WIPRO,2024-08-09,0.0503,8.14,1.0219
WIPRO,2024-08-12,0.0791,8.1,1.0277
WIPRO,2024-08-13,0.071,8.1,1.0351
WIPRO,2024-08-14,0.069,8.81,1.0392
WIPRO,2024-08-16,0.0582,9.54,1.0587
WIPRO,2024-08-19,0.0023,9.13,0.9256
WIPRO,2024-08-20,0.0233,9.24,0.9564
WIPRO,2024-08-21,0.029,8.86,0.9429
WIPRO,2024-08-22,0.0292,9.18,0.9577
WIPRO,2024-08-23,0.0014,9.3,0.9299
WIPRO,2024-08-26,0.0108,8.91,0.9699
WIPRO,2024-08-27,0.0086,8.46,0.967
WIPRO,2024-08-28,0.0161,8.76,1.0038
WIPRO,2024-08-29,0.0167,8.76,0.9986
WIPRO,2024-08-30,0.0285,8.51,0.9904
WIPRO,2024-09-02,0.0466,8.28,0.9546
WIPRO,2024-09-03,0.0531,8.05,0.9333
WIPRO,2024-09-04,0.0264,8.18,1.0155
WIPRO,2024-09-05,0.0455,8.14,1.0449
WIPRO,2024-09-06,0.0347,8.27,1.0707
WIPRO,2024-09-09,0.0359,8.56,1.0794
WIPRO,2024-09-10,0.0473,8.42,1.0732
WIPRO,2024-09-11,0.0306,8.97,1.0957
WIPRO,2024-09-12,0.0356,8.92,1.0449
WIPRO,2024-09-13,0.0408,8.76,1.0802
WIPRO,2024-09-16,0.0333,8.72,1.0611
WIPRO,2024-09-17,0.0326,8.42,1.0538
WIPRO,2024-09-18,0.0121,8.37,1.063
WIPRO,2024-09-19,0.0186,8.14,1.016
WIPRO,2024-09-20,0.0184,7.84,0.9917
WIPRO,2024-09-23,0.0134,8.01,0.9905
WIPRO,2024-09-24,0.0206,8.51,1.0088
WIPRO,2024-09-25,0.001,8.46,0.9665
WIPRO,2024-09-26,0.0036,8.55,0.9647
WIPRO,2024-09-27,0.0018,8.6,0.9811
WIPRO,2024-09-30,0.0107,8.49,0.9447
WIPRO,2024-10-01,0.0223,8.22,0.9175
WIPRO,2024-10-03,0.0087,8.22,0.9177
WIPRO,2024-10-04,0.0086,8.4,0.9089
WIPRO,2024-10-07,0.0108,8.36,0.8936
WIPRO,2024-10-08,0.0113,8.31,0.9178
WIPRO,2024-10-09,0.0088,8.27,0.9169
WIPRO,2024-10-10,0.0071,7.96,0.8944
WIPRO,2024-10-11,0.0057,8.04,0.9016
WIPRO,2024-10-14,0.0005,8.0,0.8607
WIPRO,2024-10-15,0.0155,8.13,0.8728
WIPRO,2024-10-16,0.009,8.32,0.8637
WIPRO,2024-10-17,0.02,8.27,0.9049
WIPRO,2024-10-18,0.0118,8.27,1.0211
WIPRO,2024-10-21,0.0095,8.55,1.0219
WIPRO,2024-10-22,0.0127,8.51,1.0035
WIPRO,2024-10-23,0.0093,8.61,1.0057
WIPRO,2024-10-24,0.0074,7.79,1.0011
WIPRO,2024-10-25,0.0091,7.71,1.0141
WIPRO,2024-10-28,0.0228,7.59,1.0263
WIPRO,2024-10-29,0.0143,7.88,1.0442
WIPRO,2024-10-30,0.0267,8.46,1.0462
WIPRO,2024-10-31,0.0189,8.23,1.0402
WIPRO,2024-11-04,0.0023,8.32,1.0598
WIPRO,2024-11-05,0.0154,7.76,1.0362
WIPRO,2024-11-06,0.0303,7.8,1.0587
WIPRO,2024-11-07,0.0291,7.8,1.0752
WIPRO,2024-11-08,0.0375,7.68,1.0749
WIPRO,2024-11-11,0.03,7.6,1.1083
WIPRO,2024-11-12,0.0179,7.56,1.1073
WIPRO,2024-11-13,0.0331,7.41,1.0774
WIPRO,2024-11-14,0.028,7.06,1.0826
WIPRO,2024-11-18,0.0087,7.27,1.0103
WIPRO,2024-11-19,0.0061,7.45,1.0743
WIPRO,2024-11-21,0.0051,7.45,1.0595
WIPRO,2024-11-22,0.0226,7.52,1.107
WIPRO,2024-11-25,0.0361,7.45,1.1046
WIPRO,2024-11-26,0.0396,8.24,1.122
WIPRO,2024-11-27,0.0375,8.77,1.1153
WIPRO,2024-11-28,0.0123,8.72,1.1082
WIPRO,2024-11-29,0.0148,8.61,1.0839
WIPRO,2024-12-02,0.0263,8.19,1.1229
WIPRO,2024-12-03,0.0348,8.24,1.1399
WIPRO,2024-12-04,0.0447,8.02,1.1366
WIPRO,2024-12-05,0.0531,8.52,1.0963
WIPRO,2024-12-06,0.0263,8.19,1.0994
WIPRO,2024-12-09,0.0443,8.66,1.0962
WIPRO,2024-12-11,0.0529,8.98,1.0897
WIPRO,2024-12-12,0.0451,8.81,1.0949
WIPRO,2024-12-13,0.0541,9.02,1.1027
WIPRO,2024-12-16,0.0464,9.08,1.1239
WIPRO,2024-12-17,0.0644,9.18,0.9575
WIPRO,2024-12-18,0.0707,9.07,0.9294
WIPRO,2024-12-19,0.0628,9.02,0.8787
WIPRO,2024-12-20,0.0538,8.96,0.8697
WIPRO,2024-12-23,0.0401,8.91,0.8604
WIPRO,2024-12-24,0.0246,8.91,0.8594
WIPRO,2024-12-26,0.0159,8.36,0.8492
WIPRO,2024-12-27,0.0367,7.76,0.8516
WIPRO,2024-12-30,0.0349,7.88,0.8474
WIPRO,2024-12-31,0.0235,7.92,0.8653
WIPRO,2025-01-01,0.0172,8.05,0.8677
WIPRO,2025-01-02,0.0188,7.83,0.8274
WIPRO,2025-01-03,0.0025,7.71,0.8481
WIPRO,2025-01-06,0.0063,7.68,0.8497
WIPRO,2025-01-07,0.0073,7.92,0.8531
WIPRO,2025-01-08,0.0212,7.88,0.8411
WIPRO,2025-01-09,0.0344,7.84,0.8551
WIPRO,2025-01-10,0.0155,8.05,0.8521
WIPRO,2025-01-13,0.0319,7.97,0.8664
WIPRO,2025-01-14,0.0287,8.01,0.8775
WIPRO,2025-01-15,0.0339,8.28,0.8876
WIPRO,2025-01-16,0.0234,8.42,0.9231
WIPRO,2025-01-17,0.0604,8.15,0.9035
WIPRO,2025-01-20,0.0154,8.1,0.8864
WIPRO,2025-01-21,0.015,7.85,0.8737
WIPRO,2025-01-22,0.007,7.93,0.8829
WIPRO,2025-01-23,0.02,8.42,0.9467
WIPRO,2025-01-24,0.0196,8.28,0.9436
WIPRO,2025-01-27,0.0126,8.24,0.949
WIPRO,2025-01-28,0.0133,7.85,0.9276
WIPRO,2025-01-29,0.0324,7.77,0.9503
WIPRO,2025-01-30,0.0214,8.24,0.9532
WIPRO,2025-01-31,0.033,8.57,0.9534
WIPRO,2025-02-01,0.0239,8.93,0.9534
WIPRO,2025-02-03,0.041,8.98,0.935
WIPRO,2025-02-04,0.0403,8.98,0.9091
WIPRO,2025-02-05,0.0391,8.93,0.91
WIPRO,2025-02-06,0.0401,8.57,0.9033
WIPRO,2025-02-07,0.0513,8.47,0.8919
WIPRO,2025-02-10,0.0498,8.38,0.8966
WIPRO,2025-02-11,0.0399,8.06,0.8979
WIPRO,2025-02-12,0.0508,8.2,0.8997
WIPRO,2025-02-13,0.0179,8.38,0.9255
WIPRO,2025-02-14,0.0172,8.38,0.9486
WIPRO,2025-02-17,0.0178,8.88,0.9371
WIPRO,2025-02-18,0.0076,8.88,0.8213
WIPRO,2025-02-19,0.0022,8.88,0.8345
WIPRO,2025-02-20,0.0024,9.2,0.8256
WIPRO,2025-02-21,0.0014,9.49,0.821
WIPRO,2025-02-24,0.0207,10.34,0.8668
WIPRO,2025-02-25,0.0321,10.42,0.8541
WIPRO,2025-02-27,0.0367,10.42,0.7877
WIPRO,2025-02-28,0.0537,10.42,0.9514
WIPRO,2025-03-03,0.0331,9.93,0.992
WIPRO,2025-03-04,0.0693,9.74,1.0214
WIPRO,2025-03-05,0.0595,9.38,1.034
WIPRO,2025-03-06,0.0614,9.49,1.0164
WIPRO,2025-03-07,0.0566,9.55,1.0083
WIPRO,2025-03-10,0.0665,9.74,1.0101
WIPRO,2025-03-11,0.0738,10.07,1.0218
WIPRO,2025-03-12,0.0849,11.1,1.1251
WIPRO,2025-03-13,0.089,10.34,1.1395
WIPRO,2025-03-17,0.0952,9.55,1.1313
WIPRO,2025-03-18,0.0868,9.43,1.1272
WIPRO,2025-03-19,0.0841,9.31,1.1362
WIPRO,2025-03-21,0.0851,8.98,1.1014
WIPRO,2025-03-24,0.0822,9.08,1.0713
WIPRO,2025-03-25,0.0757,9.02,1.075
WIPRO,2025-03-26,0.0672,8.51,1.0397
WIPRO,2025-03-27,0.0443,8.23,1.0146
WIPRO,2025-03-28,0.0617,8.46,1.0766
WIPRO,2025-04-01,0.0469,8.01,0.9653
WIPRO,2025-04-02,0.0341,7.64,0.9258
WIPRO,2025-04-03,0.0423,7.68,0.9497
WIPRO,2025-04-04,0.0678,7.8,0.9115
WIPRO,2025-04-07,0.0822,7.96,0.8027
