date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-31,14:31:00,TATASTEEL,138.15,138.29,138.1,138.26,24075,138.1925,138.168,,,True,False,False,True,False,False,0.05,0.07
2024-12-31,14:30:00,TATASTEEL,138.22,138.22,138.08,138.11,17899,138.178,138.167,,,False,False,False,True,False,False,-0.05,-0.04
2024-12-31,14:29:00,TATASTEEL,138.3,138.3,138.2,138.22,48961,138.17299999999997,138.17,,,True,False,False,True,False,False,0.03,0.04
2024-12-31,14:28:00,TATASTEEL,138.27,138.35,138.19,138.3,49549,138.17249999999999,138.1736,,,True,False,False,False,False,False,0.09,0.09
2024-12-31,14:27:00,TATASTEEL,138.09,138.27,138.08,138.27,71124,138.17249999999999,138.1776,,,True,False,False,False,False,False,0.07,0.07
2024-12-31,14:26:00,TATASTEEL,138.14,138.15,138.06,138.09,25377,138.1635,138.1764,,,False,False,False,False,False,False,-0.05,-0.06
2024-12-31,14:25:00,TATASTEEL,138.14,138.16,138.02,138.15,24106,138.1585,138.178,,,False,False,False,False,False,False,-0.01,-0.02
2024-12-31,14:24:00,TATASTEEL,138.06,138.2,138.01,138.17,74034,138.15949999999998,138.1776,,,False,False,False,False,False,False,0.01,-0.01
2024-12-31,14:23:00,TATASTEEL,138.02,138.1,138.01,138.06,27184,138.156,138.175,,,False,False,False,False,False,False,-0.07,-0.08
2024-12-31,14:22:00,TATASTEEL,138.02,138.07,137.95,138.02,54848,138.15200000000002,138.173,,,False,False,False,False,False,False,-0.1,-0.11
2024-12-31,14:21:00,TATASTEEL,138.14,138.15,138.0,138.02,76046,138.1485,138.1696,,,False,False,False,False,False,False,-0.09,-0.11
2024-12-31,14:20:00,TATASTEEL,138.11,138.17,138.1,138.14,32835,138.149,138.1716,,,False,False,False,False,False,False,-0.01,-0.02
2024-12-31,14:19:00,TATASTEEL,138.19,138.2,138.1,138.18,34626,138.14849999999998,138.1732,,,True,False,False,False,False,False,0.02,0.0
2024-12-31,14:18:00,TATASTEEL,138.26,138.3,138.12,138.2,78390,138.1535,138.175,,,True,False,False,False,False,False,0.03,0.02
2024-12-31,14:17:00,TATASTEEL,138.4,138.4,138.26,138.27,50734,138.1655,138.17940000000002,,,True,False,False,False,False,False,0.08,0.07
2024-12-31,14:16:00,TATASTEEL,138.44,138.45,138.35,138.4,46221,138.1805,138.1864,,,True,False,False,False,False,False,0.16,0.15
2024-12-31,14:15:00,TATASTEEL,138.45,138.5,138.41,138.45,31005,138.197,138.194,,,True,False,False,True,False,False,0.18,0.19
2024-12-31,14:14:00,TATASTEEL,138.54,138.57,138.44,138.44,34370,138.2125,138.2046,,,True,False,False,True,False,False,0.16,0.17
2024-12-31,14:13:00,TATASTEEL,138.55,138.58,138.5,138.57,32890,138.22949999999997,138.2182,,,True,False,False,True,False,False,0.25,0.25
2024-12-31,14:12:00,TATASTEEL,138.59,138.6,138.51,138.55,17355,138.24349999999998,138.2304,,,True,False,False,True,False,False,0.22,0.23
2024-12-31,14:11:00,TATASTEEL,138.51,138.6,138.5,138.59,19592,138.26000000000002,138.2418,,,True,False,False,True,False,False,0.24,0.25
